,date,time,temp,rh
820,4/2/2021,400,24,84
821,4/2/2021,500,23,87
822,4/2/2021,600,23,90
823,4/2/2021,700,24,82
824,4/2/2021,800,26,75
825,4/2/2021,900,27,68
826,4/2/2021,1000,29,58
827,4/2/2021,1100,31,49
828,4/2/2021,1200,32,40
829,4/2/2021,1300,33,35
830,4/2/2021,1400,34,31
831,4/2/2021,1500,35,26
832,4/2/2021,1600,35,27
833,4/2/2021,1700,34,28
834,4/2/2021,1800,34,28
835,4/2/2021,1900,32,31
836,4/2/2021,2000,31,33
837,4/2/2021,2100,30,35
838,4/2/2021,2200,29,38
839,4/2/2021,2300,27,42
840,5/2/2021,0,26,45
841,5/2/2021,100,25,51
842,5/2/2021,200,25,57
843,5/2/2021,300,24,63
844,5/2/2021,400,23,66
845,5/2/2021,500,23,70
846,5/2/2021,600,22,73
847,5/2/2021,700,24,67
848,5/2/2021,800,25,61
849,5/2/2021,900,27,55
850,5/2/2021,1000,28,48
851,5/2/2021,1100,30,40
852,5/2/2021,1200,32,33
853,5/2/2021,1300,33,30
854,5/2/2021,1400,34,27
855,5/2/2021,1500,35,25
856,5/2/2021,1600,35,26
857,5/2/2021,1700,34,28
858,5/2/2021,1800,34,29
859,5/2/2021,1900,33,32
860,5/2/2021,2000,32,34
861,5/2/2021,2100,31,37
862,5/2/2021,2200,30,39
863,5/2/2021,2300,29,42
864,6/2/2021,0,27,45
865,6/2/2021,100,26,49
866,6/2/2021,200,25,53
867,6/2/2021,300,24,57
868,6/2/2021,400,23,62
869,6/2/2021,500,23,67
870,6/2/2021,600,22,72
871,6/2/2021,700,24,67
872,6/2/2021,800,25,63
873,6/2/2021,900,27,59
874,6/2/2021,1000,29,51
875,6/2/2021,1100,31,43
876,6/2/2021,1200,33,36
877,6/2/2021,1300,34,33
878,6/2/2021,1400,35,29
879,6/2/2021,1500,36,26
880,6/2/2021,1600,35,28
881,6/2/2021,1700,35,31
882,6/2/2021,1800,34,33
883,6/2/2021,1900,33,40
884,6/2/2021,2000,33,47
885,6/2/2021,2100,32,53
886,6/2/2021,2200,30,55
887,6/2/2021,2300,28,57
888,7/2/2021,0,26,59
889,7/2/2021,100,25,65
890,7/2/2021,200,24,70
891,7/2/2021,300,24,75
892,7/2/2021,400,23,79
