date,time,temp,rh
12/2/2021,1700,34,32
12/2/2021,1800,34,32
12/2/2021,1900,33,34
12/2/2021,2000,33,36
12/2/2021,2100,32,38
12/2/2021,2200,31,46
12/2/2021,2300,30,54
13/2/2021,0,29,61
13/2/2021,100,29,64
13/2/2021,200,28,66
13/2/2021,300,28,69
13/2/2021,400,28,70
13/2/2021,500,27,72
13/2/2021,600,27,74
13/2/2021,700,28,69
13/2/2021,800,29,64
13/2/2021,900,29,58
13/2/2021,1000,31,52
13/2/2021,1100,32,47
13/2/2021,1200,33,41
13/2/2021,1300,33,39
13/2/2021,1400,33,37
13/2/2021,1500,34,35
13/2/2021,1600,33,39
13/2/2021,1700,33,42
13/2/2021,1800,32,46
13/2/2021,1900,31,50
13/2/2021,2000,30,55
13/2/2021,2100,29,60
13/2/2021,2200,29,62
13/2/2021,2300,29,65
14/2/2021,0,28,67
14/2/2021,100,28,68
14/2/2021,200,28,68
14/2/2021,300,27,68
14/2/2021,400,27,69
14/2/2021,500,27,70
14/2/2021,600,27,70
14/2/2021,700,28,66
14/2/2021,800,29,63
14/2/2021,900,29,59
14/2/2021,1000,30,54
14/2/2021,1100,31,49
14/2/2021,1200,32,45
14/2/2021,1300,32,43
14/2/2021,1400,33,41
14/2/2021,1500,33,39
14/2/2021,1600,32,42
14/2/2021,1700,32,44
14/2/2021,1800,31,47
14/2/2021,1900,30,52
14/2/2021,2000,29,56
14/2/2021,2100,29,61
14/2/2021,2200,28,63
14/2/2021,2300,28,65
15/2/2021,0,27,68
15/2/2021,100,27,69
15/2/2021,200,27,69
15/2/2021,300,27,70
15/2/2021,400,27,71
15/2/2021,500,27,73
15/2/2021,600,26,74
15/2/2021,700,27,70
15/2/2021,800,28,67
15/2/2021,900,29,63
15/2/2021,1000,29,59
15/2/2021,1100,30,55
15/2/2021,1200,31,52
15/2/2021,1300,31,49
15/2/2021,1400,32,46
15/2/2021,1500,32,44
15/2/2021,1600,31,47
15/2/2021,1700,31,50
15/2/2021,1800,30,54
15/2/2021,1900,29,58
15/2/2021,2000,29,62
15/2/2021,2100,28,66
15/2/2021,2200,28,67
15/2/2021,2300,28,67
16/2/2021,0,28,68
16/2/2021,100,27,69
16/2/2021,200,27,70
16/2/2021,300,27,70
16/2/2021,400,27,71
16/2/2021,500,27,71
16/2/2021,600,27,72
16/2/2021,700,28,68
16/2/2021,800,28,65
16/2/2021,900,29,61
16/2/2021,1000,30,57
16/2/2021,1100,31,54
16/2/2021,1200,32,50
16/2/2021,1300,32,49
16/2/2021,1400,32,48
16/2/2021,1500,32,47
16/2/2021,1600,31,50
16/2/2021,1700,31,53
16/2/2021,1800,30,56
16/2/2021,1900,30,59
16/2/2021,2000,29,62
16/2/2021,2100,28,65
16/2/2021,2200,28,67
16/2/2021,2300,28,70
17/2/2021,0,28,72
17/2/2021,100,28,73
17/2/2021,200,27,74
17/2/2021,300,27,75
17/2/2021,400,27,75
17/2/2021,500,27,75
17/2/2021,600,27,75
17/2/2021,700,28,72
17/2/2021,800,28,68
17/2/2021,900,29,64
17/2/2021,1000,30,61
17/2/2021,1100,30,58
17/2/2021,1200,31,55
17/2/2021,1300,31,53
17/2/2021,1400,32,51
17/2/2021,1500,32,50
17/2/2021,1600,31,52
17/2/2021,1700,31,55
17/2/2021,1800,30,57
17/2/2021,1900,30,59
17/2/2021,2000,29,61
17/2/2021,2100,29,62
17/2/2021,2200,29,62
17/2/2021,2300,29,61
18/2/2021,0,29,61
18/2/2021,100,29,62
18/2/2021,200,29,62
18/2/2021,300,29,63
18/2/2021,400,28,62
18/2/2021,500,28,61
18/2/2021,600,28,59
18/2/2021,700,28,55
18/2/2021,800,28,50
18/2/2021,900,28,46
18/2/2021,1000,29,42
18/2/2021,1100,30,37
18/2/2021,1200,31,33
18/2/2021,1300,32,31
18/2/2021,1400,33,29
18/2/2021,1500,34,27
18/2/2021,1600,33,29
18/2/2021,1700,33,30
18/2/2021,1800,33,32
18/2/2021,1900,32,39
18/2/2021,2000,31,46
18/2/2021,2100,30,53
18/2/2021,2200,30,53
18/2/2021,2300,29,54
19/2/2021,0,29,54
19/2/2021,100,28,52
19/2/2021,200,28,50
19/2/2021,300,27,48
19/2/2021,400,26,48
19/2/2021,500,26,48
19/2/2021,600,25,48
19/2/2021,700,26,46
19/2/2021,800,26,44
19/2/2021,900,27,42
19/2/2021,1000,28,39
19/2/2021,1100,29,36
19/2/2021,1200,31,33
19/2/2021,1300,32,31
19/2/2021,1400,33,29
19/2/2021,1500,34,27
19/2/2021,1600,34,27
19/2/2021,1700,34,28
19/2/2021,1800,34,28
19/2/2021,1900,33,30
19/2/2021,2000,32,31
19/2/2021,2100,31,33
19/2/2021,2200,31,34
19/2/2021,2300,31,35
20/2/2021,0,30,36
20/2/2021,100,30,37
20/2/2021,200,29,38
20/2/2021,300,28,39
20/2/2021,400,28,40
20/2/2021,500,27,41
20/2/2021,600,26,42
20/2/2021,700,27,41
20/2/2021,800,27,40
20/2/2021,900,28,39
20/2/2021,1000,29,37
20/2/2021,1100,30,34
20/2/2021,1200,31,32
20/2/2021,1300,32,29
20/2/2021,1400,33,27
20/2/2021,1500,34,24
20/2/2021,1600,34,24
20/2/2021,1700,34,24
20/2/2021,1800,34,24
20/2/2021,1900,33,30
20/2/2021,2000,32,35
20/2/2021,2100,31,40
20/2/2021,2200,30,43
20/2/2021,2300,30,47
21/2/2021,0,30,50
21/2/2021,100,30,51
21/2/2021,200,30,53
21/2/2021,300,30,54
21/2/2021,400,29,55
21/2/2021,500,29,56
21/2/2021,600,29,57
21/2/2021,700,29,53
21/2/2021,800,30,50
21/2/2021,900,30,47
21/2/2021,1000,31,42
21/2/2021,1100,32,37
21/2/2021,1200,33,32
21/2/2021,1300,34,31
21/2/2021,1400,34,29
21/2/2021,1500,35,27
21/2/2021,1600,35,32
21/2/2021,1700,34,38
21/2/2021,1800,34,43
21/2/2021,1900,32,48
21/2/2021,2000,31,52
21/2/2021,2100,30,57
21/2/2021,2200,30,59
21/2/2021,2300,29,62
22/2/2021,0,28,64
22/2/2021,100,28,66
22/2/2021,200,27,68
22/2/2021,300,27,69
22/2/2021,400,27,70
22/2/2021,500,27,70
22/2/2021,600,27,71
22/2/2021,700,28,66
22/2/2021,800,29,62
22/2/2021,900,30,57
22/2/2021,1000,31,52
22/2/2021,1100,32,47
22/2/2021,1200,33,43
22/2/2021,1300,33,42
22/2/2021,1400,33,41
22/2/2021,1500,33,40
22/2/2021,1600,32,45
22/2/2021,1700,31,50
22/2/2021,1800,30,55
22/2/2021,1900,29,58
22/2/2021,2000,29,62
22/2/2021,2100,28,65
22/2/2021,2200,28,66
22/2/2021,2300,28,67
23/2/2021,0,28,69
23/2/2021,100,27,70
23/2/2021,200,27,71
23/2/2021,300,27,72
23/2/2021,400,27,72
23/2/2021,500,27,73
23/2/2021,600,27,74
23/2/2021,700,27,70
23/2/2021,800,28,66
23/2/2021,900,29,62
23/2/2021,1000,30,58
23/2/2021,1100,31,54
23/2/2021,1200,32,50
23/2/2021,1300,32,49
23/2/2021,1400,32,48
23/2/2021,1500,32,46
23/2/2021,1600,31,50
23/2/2021,1700,31,53
23/2/2021,1800,30,57
23/2/2021,1900,29,60
23/2/2021,2000,29,63
23/2/2021,2100,28,66
23/2/2021,2200,28,66
23/2/2021,2300,28,67
24/2/2021,0,28,67
24/2/2021,100,27,69
24/2/2021,200,27,71
24/2/2021,300,27,73
24/2/2021,400,27,74
24/2/2021,500,27,74
24/2/2021,600,27,75
24/2/2021,700,28,70
24/2/2021,800,28,64
24/2/2021,900,29,59
24/2/2021,1000,30,54
24/2/2021,1100,31,49
24/2/2021,1200,33,44
24/2/2021,1300,33,42
24/2/2021,1400,33,40
24/2/2021,1500,33,39
24/2/2021,1600,32,42
24/2/2021,1700,31,45
24/2/2021,1800,30,48
24/2/2021,1900,30,53
24/2/2021,2000,29,58
24/2/2021,2100,28,64
24/2/2021,2200,28,65
24/2/2021,2300,28,66
25/2/2021,0,27,67
25/2/2021,100,27,69
25/2/2021,200,27,70
25/2/2021,300,27,71
25/2/2021,400,27,71
25/2/2021,500,28,70
25/2/2021,600,28,70
25/2/2021,700,29,62
25/2/2021,800,30,55
25/2/2021,900,31,48
25/2/2021,1000,32,42
25/2/2021,1100,34,36
25/2/2021,1200,35,30
25/2/2021,1300,36,28
25/2/2021,1400,37,27
25/2/2021,1500,37,25
25/2/2021,1600,37,27
25/2/2021,1700,37,30
25/2/2021,1800,37,33
25/2/2021,1900,35,38
25/2/2021,2000,34,44
25/2/2021,2100,33,50
25/2/2021,2200,32,54
25/2/2021,2300,30,58
26/2/2021,0,29,62
26/2/2021,100,29,61
26/2/2021,200,29,61
26/2/2021,300,29,60
26/2/2021,400,28,58
26/2/2021,500,28,57
26/2/2021,600,28,55
26/2/2021,700,29,50
26/2/2021,800,29,45
26/2/2021,900,30,40
26/2/2021,1000,32,35
26/2/2021,1100,34,29
26/2/2021,1200,36,24
26/2/2021,1300,36,22
26/2/2021,1400,37,20
26/2/2021,1500,37,18
26/2/2021,1600,36,20
26/2/2021,1700,35,22
26/2/2021,1800,34,23
26/2/2021,1900,33,30
26/2/2021,2000,31,37
26/2/2021,2100,30,44
26/2/2021,2200,30,50
26/2/2021,2300,30,56
27/2/2021,0,30,61
27/2/2021,100,30,62
27/2/2021,200,30,63
27/2/2021,300,30,64
27/2/2021,400,31,64
27/2/2021,500,31,63
27/2/2021,600,31,62
27/2/2021,700,32,58
27/2/2021,800,32,53
27/2/2021,900,33,48
27/2/2021,1000,34,42
27/2/2021,1100,35,37
27/2/2021,1200,36,31
27/2/2021,1300,36,28
27/2/2021,1400,36,25
27/2/2021,1500,36,21
27/2/2021,1600,36,22
27/2/2021,1700,35,22
27/2/2021,1800,34,23
27/2/2021,1900,33,29
27/2/2021,2000,32,35
27/2/2021,2100,31,41
27/2/2021,2200,30,47
27/2/2021,2300,29,54
28/2/2021,0,29,60
28/2/2021,100,28,62
28/2/2021,200,28,64
28/2/2021,300,28,66
28/2/2021,400,28,67
28/2/2021,500,28,68
28/2/2021,600,28,69
28/2/2021,700,29,63
28/2/2021,800,30,57
28/2/2021,900,31,52
28/2/2021,1000,32,46
28/2/2021,1100,33,39
28/2/2021,1200,34,33
28/2/2021,1300,34,32
28/2/2021,1400,34,30
28/2/2021,1500,34,29
28/2/2021,1600,33,34
28/2/2021,1700,32,39
28/2/2021,1800,31,44
28/2/2021,1900,30,50
28/2/2021,2000,30,55
28/2/2021,2100,29,61
28/2/2021,2200,29,62
28/2/2021,2300,28,64
1/3/2021,0,28,65
1/3/2021,100,28,66
1/3/2021,200,28,67
1/3/2021,300,28,67
1/3/2021,400,28,67
1/3/2021,500,27,67
1/3/2021,600,27,66
1/3/2021,700,28,61
1/3/2021,800,29,56
1/3/2021,900,30,50
1/3/2021,1000,31,47
1/3/2021,1100,32,43
1/3/2021,1200,33,40
1/3/2021,1300,34,40
1/3/2021,1400,34,41
1/3/2021,1500,34,41
1/3/2021,1600,33,45
1/3/2021,1700,32,49
1/3/2021,1800,31,53
1/3/2021,1900,31,57
1/3/2021,2000,30,61
1/3/2021,2100,29,64
1/3/2021,2200,29,66
1/3/2021,2300,29,68
2/3/2021,0,29,70
2/3/2021,100,29,70
2/3/2021,200,29,70
2/3/2021,300,29,71
2/3/2021,400,28,71
2/3/2021,500,28,72
2/3/2021,600,28,72
2/3/2021,700,29,67
2/3/2021,800,30,62
2/3/2021,900,31,57
2/3/2021,1000,32,52
2/3/2021,1100,33,48
2/3/2021,1200,34,43
2/3/2021,1300,34,44
2/3/2021,1400,34,44
2/3/2021,1500,34,44
2/3/2021,1600,33,49
2/3/2021,1700,32,53
2/3/2021,1800,32,57
2/3/2021,1900,31,60
2/3/2021,2000,30,64
2/3/2021,2100,30,68
2/3/2021,2200,29,69
2/3/2021,2300,29,71
3/3/2021,0,29,72
3/3/2021,100,29,73
3/3/2021,200,28,74
3/3/2021,300,28,75
3/3/2021,400,28,74
3/3/2021,500,28,74
3/3/2021,600,28,74
3/3/2021,700,29,69
3/3/2021,800,30,63
3/3/2021,900,31,57
3/3/2021,1000,32,52
3/3/2021,1100,34,46
3/3/2021,1200,35,41
3/3/2021,1300,34,42
3/3/2021,1400,34,42
3/3/2021,1500,34,43
3/3/2021,1600,33,46
3/3/2021,1700,32,50
3/3/2021,1800,31,53
3/3/2021,1900,31,57
3/3/2021,2000,30,60
3/3/2021,2100,30,64
3/3/2021,2200,29,66
3/3/2021,2300,29,68
4/3/2021,0,29,70
4/3/2021,100,29,71
4/3/2021,200,28,71
4/3/2021,300,28,72
4/3/2021,400,28,72
4/3/2021,500,28,72
4/3/2021,600,28,73
4/3/2021,700,29,68
4/3/2021,800,30,64
4/3/2021,900,31,59
4/3/2021,1000,31,56
4/3/2021,1100,32,53
4/3/2021,1200,33,49
4/3/2021,1300,33,49
4/3/2021,1400,33,49
4/3/2021,1500,33,48
4/3/2021,1600,33,52
4/3/2021,1700,32,56
4/3/2021,1800,31,60
4/3/2021,1900,30,63
4/3/2021,2000,30,65
4/3/2021,2100,29,68
4/3/2021,2200,29,70
4/3/2021,2300,29,71
5/3/2021,0,28,73
5/3/2021,100,28,73
5/3/2021,200,28,73
5/3/2021,300,28,74
5/3/2021,400,28,74
5/3/2021,500,28,75
5/3/2021,600,28,75
5/3/2021,700,29,72
5/3/2021,800,29,68
5/3/2021,900,30,64
5/3/2021,1000,31,60
5/3/2021,1100,32,56
5/3/2021,1200,33,52
5/3/2021,1300,33,51
5/3/2021,1400,33,49
5/3/2021,1500,34,47
5/3/2021,1600,33,51
5/3/2021,1700,32,56
5/3/2021,1800,31,60
5/3/2021,1900,30,64
5/3/2021,2000,30,68
5/3/2021,2100,29,72
5/3/2021,2200,29,73
5/3/2021,2300,28,75
6/3/2021,0,28,76
6/3/2021,100,28,76
6/3/2021,200,28,77
6/3/2021,300,28,77
6/3/2021,400,28,77
6/3/2021,500,28,77
6/3/2021,600,28,77
6/3/2021,700,29,71
6/3/2021,800,30,66
6/3/2021,900,31,60
6/3/2021,1000,32,55
6/3/2021,1100,33,50
6/3/2021,1200,34,45
6/3/2021,1300,34,44
6/3/2021,1400,34,43
6/3/2021,1500,35,42
6/3/2021,1600,34,45
6/3/2021,1700,33,49
6/3/2021,1800,32,53
6/3/2021,1900,31,57
6/3/2021,2000,30,61
6/3/2021,2100,29,65
6/3/2021,2200,29,67
6/3/2021,2300,29,69
7/3/2021,0,29,71
7/3/2021,100,29,70
7/3/2021,200,29,69
7/3/2021,300,29,68
7/3/2021,400,29,68
7/3/2021,500,29,68
7/3/2021,600,29,68
7/3/2021,700,30,63
7/3/2021,800,31,58
7/3/2021,900,32,53
7/3/2021,1000,33,48
7/3/2021,1100,34,43
7/3/2021,1200,35,39
7/3/2021,1300,35,38
7/3/2021,1400,35,38
7/3/2021,1500,35,37
7/3/2021,1600,34,43
7/3/2021,1700,33,48
7/3/2021,1800,32,54
7/3/2021,1900,31,58
7/3/2021,2000,30,63
7/3/2021,2100,29,67
7/3/2021,2200,29,68
7/3/2021,2300,29,68
8/3/2021,0,29,69
8/3/2021,100,29,69
8/3/2021,200,29,70
8/3/2021,300,29,70
8/3/2021,400,28,71
8/3/2021,500,28,72
8/3/2021,600,28,73
8/3/2021,700,29,69
8/3/2021,800,30,64
8/3/2021,900,31,60
8/3/2021,1000,32,56
8/3/2021,1100,33,51
8/3/2021,1200,34,47
8/3/2021,1300,34,46
8/3/2021,1400,34,45
8/3/2021,1500,34,44
8/3/2021,1600,33,48
8/3/2021,1700,32,51
8/3/2021,1800,31,55
8/3/2021,1900,31,60
8/3/2021,2000,30,65
8/3/2021,2100,29,70
8/3/2021,2200,29,71
8/3/2021,2300,29,72
9/3/2021,0,29,73
9/3/2021,100,29,73
9/3/2021,200,29,73
9/3/2021,300,29,72
9/3/2021,400,29,72
9/3/2021,500,29,71
9/3/2021,600,29,71
9/3/2021,700,29,67
9/3/2021,800,30,62
9/3/2021,900,31,58
9/3/2021,1000,32,54
9/3/2021,1100,33,49
9/3/2021,1200,34,44
9/3/2021,1300,34,43
9/3/2021,1400,34,42
9/3/2021,1500,35,41
9/3/2021,1600,34,46
9/3/2021,1700,33,51
9/3/2021,1800,32,56
9/3/2021,1900,31,60
9/3/2021,2000,30,64
9/3/2021,2100,29,69
9/3/2021,2200,29,70
9/3/2021,2300,29,71
10/3/2021,0,29,73
10/3/2021,100,29,73
10/3/2021,200,29,73
10/3/2021,300,29,73
10/3/2021,400,29,73
10/3/2021,500,29,72
10/3/2021,600,29,72
10/3/2021,700,29,68
10/3/2021,800,30,64
10/3/2021,900,31,60
10/3/2021,1000,32,55
10/3/2021,1100,33,51
10/3/2021,1200,34,46
10/3/2021,1300,34,44
10/3/2021,1400,34,43
10/3/2021,1500,35,41
10/3/2021,1600,34,45
10/3/2021,1700,33,48
10/3/2021,1800,32,52
10/3/2021,1900,31,56
10/3/2021,2000,31,59
10/3/2021,2100,30,63
10/3/2021,2200,30,65
10/3/2021,2300,29,67
11/3/2021,0,29,69
11/3/2021,100,29,70
11/3/2021,200,29,71
11/3/2021,300,29,72
11/3/2021,400,29,73
11/3/2021,500,29,73
11/3/2021,600,29,73
11/3/2021,700,29,69
11/3/2021,800,30,65
11/3/2021,900,31,61
11/3/2021,1000,32,57
11/3/2021,1100,33,52
11/3/2021,1200,34,47
11/3/2021,1300,34,47
11/3/2021,1400,34,46
11/3/2021,1500,34,45
11/3/2021,1600,33,49
11/3/2021,1700,33,52
11/3/2021,1800,32,56
11/3/2021,1900,31,60
11/3/2021,2000,31,63
11/3/2021,2100,30,67
11/3/2021,2200,30,68
11/3/2021,2300,30,69
12/3/2021,0,30,69
12/3/2021,100,30,70
12/3/2021,200,29,71
12/3/2021,300,29,72
12/3/2021,400,29,72
12/3/2021,500,29,72
12/3/2021,600,29,72
12/3/2021,700,30,69
12/3/2021,800,30,67
12/3/2021,900,31,64
12/3/2021,1000,32,58
12/3/2021,1100,33,53
12/3/2021,1200,34,47
12/3/2021,1300,34,46
12/3/2021,1400,35,44
12/3/2021,1500,35,43
12/3/2021,1600,34,48
12/3/2021,1700,33,54
12/3/2021,1800,32,59
12/3/2021,1900,31,62
12/3/2021,2000,30,65
12/3/2021,2100,30,68
12/3/2021,2200,29,68
12/3/2021,2300,29,69
13/3/2021,0,29,69
13/3/2021,100,29,71
13/3/2021,200,29,72
13/3/2021,300,29,74
13/3/2021,400,29,75
13/3/2021,500,29,76
13/3/2021,600,28,77
13/3/2021,700,29,75
13/3/2021,800,29,72
13/3/2021,900,30,70
13/3/2021,1000,31,65
13/3/2021,1100,32,59
13/3/2021,1200,33,54
13/3/2021,1300,33,50
13/3/2021,1400,34,45
13/3/2021,1500,35,41
13/3/2021,1600,35,45
13/3/2021,1700,35,49
13/3/2021,1800,34,54
13/3/2021,1900,33,58
13/3/2021,2000,32,62
13/3/2021,2100,31,67
13/3/2021,2200,30,68
13/3/2021,2300,30,69
14/3/2021,0,29,70
14/3/2021,100,29,72
14/3/2021,200,29,74
14/3/2021,300,29,75
14/3/2021,400,28,77
14/3/2021,500,28,78
14/3/2021,600,28,79
14/3/2021,700,29,75
14/3/2021,800,29,71
14/3/2021,900,30,67
14/3/2021,1000,31,61
14/3/2021,1100,32,55
14/3/2021,1200,33,49
14/3/2021,1300,34,47
14/3/2021,1400,34,45
14/3/2021,1500,34,43
14/3/2021,1600,33,47
14/3/2021,1700,32,52
14/3/2021,1800,31,57
14/3/2021,1900,31,60
14/3/2021,2000,30,64
14/3/2021,2100,29,67
14/3/2021,2200,29,68
14/3/2021,2300,29,68
15/3/2021,0,29,69
15/3/2021,100,29,70
15/3/2021,200,28,70
15/3/2021,300,28,71
15/3/2021,400,28,72
15/3/2021,500,28,73
15/3/2021,600,28,74
15/3/2021,700,29,69
15/3/2021,800,30,64
15/3/2021,900,31,60
15/3/2021,1000,32,55
15/3/2021,1100,32,51
15/3/2021,1200,33,47
15/3/2021,1300,34,45
15/3/2021,1400,34,43
15/3/2021,1500,34,41
15/3/2021,1600,33,44
15/3/2021,1700,32,48
15/3/2021,1800,32,51
15/3/2021,1900,31,56
15/3/2021,2000,30,60
15/3/2021,2100,30,64
15/3/2021,2200,29,66
15/3/2021,2300,29,68
16/3/2021,0,29,70
16/3/2021,100,28,71
16/3/2021,200,28,71
16/3/2021,300,28,72
16/3/2021,400,28,73
16/3/2021,500,28,73
16/3/2021,600,28,74
16/3/2021,700,29,69
16/3/2021,800,30,65
16/3/2021,900,31,60
16/3/2021,1000,31,56
16/3/2021,1100,32,52
16/3/2021,1200,33,48
16/3/2021,1300,33,46
16/3/2021,1400,34,45
16/3/2021,1500,34,43
16/3/2021,1600,33,47
16/3/2021,1700,32,50
16/3/2021,1800,31,54
16/3/2021,1900,31,58
16/3/2021,2000,30,62
16/3/2021,2100,29,66
16/3/2021,2200,29,68
16/3/2021,2300,29,69
17/3/2021,0,29,71
17/3/2021,100,29,71
17/3/2021,200,29,71
17/3/2021,300,29,71
17/3/2021,400,29,71
17/3/2021,500,29,71
17/3/2021,600,28,72
17/3/2021,700,29,68
17/3/2021,800,30,64
17/3/2021,900,31,60
17/3/2021,1000,32,55
17/3/2021,1100,33,49
17/3/2021,1200,34,44
17/3/2021,1300,34,42
17/3/2021,1400,35,40
17/3/2021,1500,35,38
17/3/2021,1600,34,43
17/3/2021,1700,33,48
17/3/2021,1800,32,53
17/3/2021,1900,31,57
17/3/2021,2000,30,62
17/3/2021,2100,29,66
17/3/2021,2200,29,69
17/3/2021,2300,29,71
18/3/2021,0,29,73
18/3/2021,100,29,73
18/3/2021,200,28,74
18/3/2021,300,28,74
18/3/2021,400,28,74
18/3/2021,500,28,74
18/3/2021,600,28,74
18/3/2021,700,29,68
18/3/2021,800,30,63
18/3/2021,900,31,57
18/3/2021,1000,32,52
18/3/2021,1100,34,47
18/3/2021,1200,35,41
18/3/2021,1300,35,40
18/3/2021,1400,35,38
18/3/2021,1500,36,37
18/3/2021,1600,35,40
18/3/2021,1700,34,44
18/3/2021,1800,33,47
18/3/2021,1900,32,52
18/3/2021,2000,31,57
18/3/2021,2100,30,61
18/3/2021,2200,30,64
18/3/2021,2300,30,67
19/3/2021,0,29,70
19/3/2021,100,29,70
19/3/2021,200,29,70
19/3/2021,300,29,70
19/3/2021,400,29,70
19/3/2021,500,29,69
19/3/2021,600,29,69
19/3/2021,700,30,63
19/3/2021,800,31,58
19/3/2021,900,32,52
19/3/2021,1000,33,48
19/3/2021,1100,34,44
19/3/2021,1200,35,41
19/3/2021,1300,35,40
19/3/2021,1400,35,40
19/3/2021,1500,35,39
19/3/2021,1600,34,44
19/3/2021,1700,33,49
19/3/2021,1800,32,54
19/3/2021,1900,31,59
19/3/2021,2000,30,64
19/3/2021,2100,30,68
19/3/2021,2200,29,69
19/3/2021,2300,29,70
20/3/2021,0,29,71
20/3/2021,100,29,72
20/3/2021,200,29,73
20/3/2021,300,29,74
20/3/2021,400,29,75
20/3/2021,500,29,76
20/3/2021,600,29,76
20/3/2021,700,30,70
20/3/2021,800,31,63
20/3/2021,900,32,57
20/3/2021,1000,33,51
20/3/2021,1100,34,46
20/3/2021,1200,36,40
20/3/2021,1300,36,39
20/3/2021,1400,36,38
20/3/2021,1500,36,37
20/3/2021,1600,35,41
20/3/2021,1700,34,46
20/3/2021,1800,33,50
20/3/2021,1900,32,54
20/3/2021,2000,31,59
20/3/2021,2100,30,64
20/3/2021,2200,30,65
20/3/2021,2300,30,66
21/3/2021,0,29,68
21/3/2021,100,29,69
21/3/2021,200,29,71
21/3/2021,300,29,72
21/3/2021,400,29,73
21/3/2021,500,29,74
21/3/2021,600,29,75
21/3/2021,700,30,70
21/3/2021,800,31,66
21/3/2021,900,32,62
21/3/2021,1000,33,56
21/3/2021,1100,34,51
21/3/2021,1200,35,46
21/3/2021,1300,35,44
21/3/2021,1400,36,41
21/3/2021,1500,36,39
21/3/2021,1600,35,42
21/3/2021,1700,34,45
21/3/2021,1800,34,48
21/3/2021,1900,33,53
21/3/2021,2000,32,58
21/3/2021,2100,31,63
21/3/2021,2200,31,65
21/3/2021,2300,30,67
22/3/2021,0,30,69
22/3/2021,100,30,71
22/3/2021,200,30,72
22/3/2021,300,30,73
22/3/2021,400,30,70
22/3/2021,500,29,68
22/3/2021,600,29,65
22/3/2021,700,30,61
22/3/2021,800,30,57
22/3/2021,900,31,53
22/3/2021,1000,32,49
22/3/2021,1100,33,44
22/3/2021,1200,34,40
22/3/2021,1300,35,37
22/3/2021,1400,36,34
22/3/2021,1500,37,31
22/3/2021,1600,36,32
22/3/2021,1700,36,33
22/3/2021,1800,36,34
22/3/2021,1900,35,35
22/3/2021,2000,35,37
22/3/2021,2100,35,39
22/3/2021,2200,34,41
22/3/2021,2300,33,42
23/3/2021,0,32,44
23/3/2021,100,32,44
23/3/2021,200,31,43
23/3/2021,300,30,43
23/3/2021,400,29,43
23/3/2021,500,29,44
23/3/2021,600,28,44
23/3/2021,700,29,43
23/3/2021,800,29,42
23/3/2021,900,30,41
23/3/2021,1000,31,38
23/3/2021,1100,33,36
23/3/2021,1200,34,34
23/3/2021,1300,35,32
23/3/2021,1400,36,31
23/3/2021,1500,37,29
23/3/2021,1600,37,29
23/3/2021,1700,37,29
23/3/2021,1800,37,30
23/3/2021,1900,36,32
23/3/2021,2000,36,34
23/3/2021,2100,35,36
23/3/2021,2200,34,40
23/3/2021,2300,33,44
24/3/2021,0,33,47
24/3/2021,100,33,50
24/3/2021,200,32,52
24/3/2021,300,32,54
24/3/2021,400,32,53
24/3/2021,500,32,52
24/3/2021,600,31,50
24/3/2021,700,32,46
24/3/2021,800,32,42
24/3/2021,900,33,38
24/3/2021,1000,34,35
24/3/2021,1100,35,33
24/3/2021,1200,36,30
24/3/2021,1300,36,28
24/3/2021,1400,37,27
24/3/2021,1500,38,26
24/3/2021,1600,37,28
24/3/2021,1700,36,31
24/3/2021,1800,36,34
24/3/2021,1900,35,38
24/3/2021,2000,33,43
24/3/2021,2100,32,48
24/3/2021,2200,32,52
24/3/2021,2300,31,56
25/3/2021,0,31,60
25/3/2021,100,31,61
25/3/2021,200,31,63
25/3/2021,300,31,64
25/3/2021,400,31,65
25/3/2021,500,31,65
25/3/2021,600,31,66
25/3/2021,700,31,62
25/3/2021,800,32,58
25/3/2021,900,32,54
25/3/2021,1000,33,50
25/3/2021,1100,34,46
25/3/2021,1200,35,43
25/3/2021,1300,35,42
25/3/2021,1400,35,41
25/3/2021,1500,35,41
25/3/2021,1600,34,44
25/3/2021,1700,34,48
25/3/2021,1800,33,52
25/3/2021,1900,32,55
25/3/2021,2000,31,59
25/3/2021,2100,31,63
25/3/2021,2200,30,64
25/3/2021,2300,30,66
26/3/2021,0,30,67
26/3/2021,100,30,67
26/3/2021,200,30,67
26/3/2021,300,30,67
26/3/2021,400,30,67
26/3/2021,500,30,67
26/3/2021,600,30,67
26/3/2021,700,31,62
26/3/2021,800,31,58
26/3/2021,900,32,54
26/3/2021,1000,33,51
26/3/2021,1100,34,48
26/3/2021,1200,34,45
26/3/2021,1300,34,45
26/3/2021,1400,34,45
26/3/2021,1500,34,45
26/3/2021,1600,34,49
26/3/2021,1700,33,52
26/3/2021,1800,32,56
26/3/2021,1900,32,59
26/3/2021,2000,31,61
26/3/2021,2100,31,64
26/3/2021,2200,30,66
26/3/2021,2300,30,68
27/3/2021,0,30,70
27/3/2021,100,30,70
27/3/2021,200,29,70
27/3/2021,300,29,70
27/3/2021,400,29,69
27/3/2021,500,29,68
27/3/2021,600,29,67
27/3/2021,700,30,64
27/3/2021,800,31,60
27/3/2021,900,31,57
27/3/2021,1000,32,55
27/3/2021,1100,33,53
27/3/2021,1200,34,50
27/3/2021,1300,34,49
27/3/2021,1400,34,48
